purchase_id,student_id,date_purchased
22076,269771,2022-09-06
22077,288884,2022-09-06
22080,289609,2022-09-06
22084,289526,2022-09-06
22087,289627,2022-09-06
22088,280324,2022-09-06
22089,276783,2022-09-06
22090,276784,2022-09-06
22091,279404,2022-09-06
22092,289666,2022-09-06
22093,283696,2022-09-06
22094,289580,2022-09-06
22098,269894,2022-09-07
22099,289717,2022-09-07
22100,269908,2022-09-07
22102,279923,2022-09-07
22104,289517,2022-09-07
22105,288909,2022-09-07
22106,289711,2022-09-07
22107,280932,2022-09-07
22108,284288,2022-09-07
22109,276932,2022-09-07
22110,289805,2022-09-07
22111,289802,2022-09-07
22112,289796,2022-09-07
22113,274460,2022-09-07
22114,289827,2022-09-07
22115,274781,2022-09-07
22116,275463,2022-09-08
22117,282520,2022-09-08
22118,284344,2022-09-08
22119,289232,2022-09-08
22120,256193,2022-09-08
22122,259702,2022-09-08
22128,289024,2022-09-08
22129,283510,2022-09-08
22132,279062,2022-09-08
22133,266402,2022-09-08
22134,289047,2022-09-08
22135,289910,2022-09-08
22138,266001,2022-09-09
22141,284292,2022-09-09
22142,282221,2022-09-09
22143,287158,2022-09-09
22144,263076,2022-09-09
22145,270175,2022-09-09
22150,256393,2022-09-09
22154,283887,2022-09-09
22155,289503,2022-09-09
22156,289538,2022-09-09
22157,277834,2022-09-09
22158,266455,2022-09-09
22160,284633,2022-09-10
22162,280850,2022-09-10
22163,289985,2022-09-10
22164,255765,2022-09-10
22166,259965,2022-09-10
22170,275045,2022-09-10
22172,289339,2022-09-10
22173,284415,2022-09-10
22175,262569,2022-09-10
22177,289798,2022-09-10
22178,289401,2022-09-10
22180,257630,2022-09-11
22183,290226,2022-09-11
22186,260833,2022-09-11
22187,290282,2022-09-11
22188,290303,2022-09-11
22189,266894,2022-09-12
22191,270517,2022-09-12
22192,288659,2022-09-12
22193,285044,2022-09-12
22194,290353,2022-09-12
22200,290350,2022-09-12
22201,277410,2022-09-12
22202,273695,2022-09-12
22207,290426,2022-09-12
22208,273132,2022-09-12
22209,277562,2022-09-12
22210,270616,2022-09-13
22211,290264,2022-09-13
22212,263483,2022-09-13
22213,289879,2022-09-13
22214,284954,2022-09-13
22219,290487,2022-09-13
22221,278995,2022-09-13
22222,290554,2022-09-13
22225,281196,2022-09-13
22226,273862,2022-09-13
22227,266616,2022-09-13
22229,260465,2022-09-14
22239,265848,2022-09-14
22240,281512,2022-09-14
22241,270811,2022-09-14
22243,290719,2022-09-14
22244,277353,2022-09-14
22245,290600,2022-09-14
22246,289985,2022-09-15
22247,290775,2022-09-15
22259,275786,2022-09-15
22260,280689,2022-09-15
22262,280611,2022-09-15
22263,263690,2022-09-15
22265,263783,2022-09-15
22266,277953,2022-09-15
22272,290954,2022-09-16
22273,267546,2022-09-16
22274,281753,2022-09-16
22276,290991,2022-09-16
22277,281769,2022-09-16
22279,277814,2022-09-16
22280,290039,2022-09-16
22281,279508,2022-09-16
22282,275570,2022-09-17
22285,291024,2022-09-17
22292,290945,2022-09-17
22293,281796,2022-09-17
22295,263913,2022-09-17
22296,268242,2022-09-17
22298,289244,2022-09-18
22299,285322,2022-09-18
22300,291148,2022-09-18
22301,257384,2022-09-18
22305,286826,2022-09-18
22306,291011,2022-09-18
22307,286884,2022-09-18
22308,291116,2022-09-18
22309,270824,2022-09-18
22310,287006,2022-09-18
22311,290953,2022-09-18
22312,291177,2022-09-19
22313,291165,2022-09-19
22314,275173,2022-09-19
22315,291234,2022-09-19
22316,267930,2022-09-19
22324,284482,2022-09-19
22326,287143,2022-09-19
22327,284643,2022-09-19
22328,290444,2022-09-19
22329,274317,2022-09-19
22330,288071,2022-09-19
22332,256393,2022-09-19
22333,271338,2022-09-19
22335,289790,2022-09-19
22336,277657,2022-09-19
22338,291366,2022-09-19
22339,284482,2022-09-19
22340,285322,2022-09-20
22342,258349,2022-09-20
22343,268045,2022-09-20
22344,291214,2022-09-20
22345,273443,2022-09-20
22346,280148,2022-09-20
22347,291400,2022-09-20
22348,291401,2022-09-20
22349,289601,2022-09-20
22350,291402,2022-09-20
22351,268242,2022-09-20
22356,291250,2022-09-20
22357,270435,2022-09-20
22358,290027,2022-09-20
22359,274433,2022-09-20
22360,272977,2022-09-20
22361,291436,2022-09-20
22362,291356,2022-09-20
22363,278509,2022-09-20
22364,289535,2022-09-20
22366,278972,2022-09-20
22368,289686,2022-09-20
22370,278055,2022-09-20
22372,291458,2022-09-20
22375,291462,2022-09-20
22376,291452,2022-09-20
22377,280547,2022-09-20
22378,289823,2022-09-20
22379,291347,2022-09-20
22380,274893,2022-09-20
22381,286199,2022-09-21
22385,291404,2022-09-21
22395,287478,2022-09-21
22396,289769,2022-09-21
22397,265210,2022-09-21
22398,291550,2022-09-21
22399,281294,2022-09-21
22400,278788,2022-09-21
22401,291561,2022-09-21
22402,290906,2022-09-21
22403,282244,2022-09-21
22404,291575,2022-09-21
22405,283521,2022-09-21
22406,268857,2022-09-21
22407,291576,2022-09-21
22408,291565,2022-09-21
22409,280644,2022-09-21
22410,290496,2022-09-21
22411,291098,2022-09-21
22413,291617,2022-09-22
22421,285915,2022-09-22
22423,288782,2022-09-22
22424,291695,2022-09-22
22425,291599,2022-09-22
22426,280372,2022-09-22
22427,268113,2022-09-22
22428,291728,2022-09-22
22429,290746,2022-09-22
22430,275766,2022-09-22
22431,291743,2022-09-22
22432,291713,2022-09-22
22433,284512,2022-09-22
22435,291745,2022-09-22
22436,290733,2022-09-23
22437,291769,2022-09-23
22438,282601,2022-09-23
22439,285504,2022-09-23
22440,291321,2022-09-23
22448,291706,2022-09-23
22449,291349,2022-09-23
22450,271465,2022-09-23
22451,290353,2022-09-23
22452,291053,2022-09-23
22453,290989,2022-09-23
22454,290920,2022-09-23
22458,291836,2022-09-23
22459,291837,2022-09-23
22460,280048,2022-09-23
22462,288923,2022-09-23
22463,291853,2022-09-23
22464,266743,2022-09-23
22465,291855,2022-09-23
22466,291858,2022-09-23
22469,291873,2022-09-24
22471,267498,2022-09-24
22482,291577,2022-09-24
22483,282977,2022-09-24
22484,288315,2022-09-24
22485,285122,2022-09-24
22486,291949,2022-09-24
22487,291945,2022-09-24
22488,291963,2022-09-24
22492,291977,2022-09-25
22495,277012,2022-09-25
22496,274904,2022-09-25
22508,288003,2022-09-25
22509,291626,2022-09-25
22510,291988,2022-09-25
22516,292032,2022-09-25
22517,292033,2022-09-25
22519,281802,2022-09-25
22520,267195,2022-09-25
22521,292061,2022-09-25
22522,292066,2022-09-26
22524,282638,2022-09-26
22525,292077,2022-09-26
22526,283854,2022-09-26
22528,261491,2022-09-26
22539,286834,2022-09-26
22541,292109,2022-09-26
22542,292114,2022-09-26
22545,268706,2022-09-26
22546,291998,2022-09-26
22548,265130,2022-09-26
22549,288142,2022-09-26
22550,292129,2022-09-26
22552,292139,2022-09-26
22553,271950,2022-09-26
22554,292148,2022-09-26
22555,282720,2022-09-26
22556,291730,2022-09-26
22557,291725,2022-09-26
22561,291425,2022-09-26
22562,292086,2022-09-27
22582,265685,2022-09-27
22585,291264,2022-09-27
22586,290988,2022-09-27
22587,292346,2022-09-27
22589,286723,2022-09-27
22591,283612,2022-09-27
22592,290242,2022-09-27
22593,271935,2022-09-27
22594,265110,2022-09-27
22595,292374,2022-09-27
22596,292385,2022-09-28
22597,292133,2022-09-28
22599,292191,2022-09-28
22600,263825,2022-09-28
22614,258337,2022-09-28
22618,292411,2022-09-28
22619,290206,2022-09-28
22620,291306,2022-09-28
22621,292406,2022-09-28
22623,292424,2022-09-28
22624,292426,2022-09-28
22625,292428,2022-09-28
22626,292431,2022-09-28
22628,287820,2022-09-28
22630,285776,2022-09-28
22632,291589,2022-09-28
22633,292453,2022-09-28
22634,281076,2022-09-28
22635,269110,2022-09-28
22636,292456,2022-09-28
22637,282373,2022-09-28
22638,279229,2022-09-28
22639,292462,2022-09-28
22641,281609,2022-09-28
22642,291606,2022-09-28
22643,277724,2022-09-28
22645,271715,2022-09-28
22646,287926,2022-09-28
22647,266366,2022-09-28
22648,291575,2022-09-28
22649,291744,2022-09-28
22650,292486,2022-09-29
22651,292492,2022-09-29
22652,291976,2022-09-29
22653,284530,2022-09-29
22654,292496,2022-09-29
22655,292447,2022-09-29
22656,290458,2022-09-29
22657,277403,2022-09-29
22658,280330,2022-09-29
22659,271197,2022-09-29
22660,292402,2022-09-29
22671,291412,2022-09-29
22673,292531,2022-09-29
22674,292534,2022-09-29
22677,292538,2022-09-29
22678,292560,2022-09-29
22679,290929,2022-09-29
22680,292566,2022-09-29
22681,270607,2022-09-29
22682,292572,2022-09-29
22684,292491,2022-09-29
22685,292574,2022-09-29
22686,292573,2022-09-29
22687,292576,2022-09-29
22688,280373,2022-09-29
22689,292580,2022-09-29
22690,290465,2022-09-29
22691,292578,2022-09-29
22692,292585,2022-09-29
22693,292423,2022-09-29
22695,292588,2022-09-29
22696,292589,2022-09-29
22697,292590,2022-09-29
22698,292593,2022-09-29
22699,292595,2022-09-29
22700,292596,2022-09-29
22702,279535,2022-09-29
22704,292601,2022-09-29
22706,292604,2022-09-29
22707,292608,2022-09-29
22708,292611,2022-09-29
22709,292614,2022-09-29
22710,292151,2022-09-29
22711,276860,2022-09-29
22712,270216,2022-09-30
22714,259846,2022-09-30
22716,292625,2022-09-30
22717,292436,2022-09-30
22718,292629,2022-09-30
22719,292627,2022-09-30
22720,292624,2022-09-30
22721,259258,2022-09-30
22722,277840,2022-09-30
22723,292113,2022-09-30
22725,292634,2022-09-30
22726,289567,2022-09-30
22727,292639,2022-09-30
22728,292640,2022-09-30
22729,291783,2022-09-30
22730,292641,2022-09-30
22732,292648,2022-09-30
22734,277886,2022-09-30
22735,292650,2022-09-30
22736,292609,2022-09-30
22738,275461,2022-09-30
22739,292653,2022-09-30
22740,291823,2022-09-30
22741,282954,2022-09-30
22749,259258,2022-09-30
22750,279738,2022-09-30
22751,288898,2022-09-30
22752,280345,2022-09-30
22753,291566,2022-09-30
22754,265906,2022-09-30
22755,275158,2022-09-30
22757,288793,2022-09-30
22758,288950,2022-09-30
22761,287006,2022-10-01
22762,287975,2022-10-01
22767,272792,2022-10-01
22768,272157,2022-10-01
22774,292818,2022-10-01
22775,292819,2022-10-01
22776,292820,2022-10-01
22777,265519,2022-10-01
22778,292862,2022-10-01
22781,275389,2022-10-02
22782,292901,2022-10-02
22787,292931,2022-10-02
22789,292992,2022-10-02
22790,293002,2022-10-02
22791,292815,2022-10-02
22794,288839,2022-10-03
22795,270179,2022-10-03
22799,290843,2022-10-03
22800,293156,2022-10-03
22801,293126,2022-10-03
22802,265176,2022-10-04
22803,282640,2022-10-04
22808,269570,2022-10-04
22809,293214,2022-10-04
22810,293251,2022-10-04
22811,293259,2022-10-04
22812,293300,2022-10-04
22813,292493,2022-10-04
22814,293298,2022-10-04
22817,293330,2022-10-05
22821,255864,2022-10-05
22825,293367,2022-10-05
22826,293356,2022-10-05
22828,283357,2022-10-05
22830,265966,2022-10-05
22832,270478,2022-10-05
22833,292510,2022-10-05
22834,293274,2022-10-05
22835,293425,2022-10-05
22836,283456,2022-10-05
22837,293345,2022-10-05
22838,265878,2022-10-05
22839,280461,2022-10-05
22840,269771,2022-10-06
22841,278853,2022-10-06
22842,266001,2022-10-06
22843,289609,2022-10-06
22844,288719,2022-10-06
22846,292720,2022-10-06
22852,289526,2022-10-06
22853,284180,2022-10-06
22854,280324,2022-10-06
22855,293207,2022-10-06
22856,276784,2022-10-06
22857,288637,2022-10-06
22858,293497,2022-10-06
22859,292882,2022-10-06
22860,293579,2022-10-06
22862,289580,2022-10-06
22864,278459,2022-10-06
22867,278789,2022-10-07
22868,293627,2022-10-07
22869,269908,2022-10-07
22870,293083,2022-10-07
22874,289517,2022-10-07
22875,276932,2022-10-07
22876,289796,2022-10-07
22877,274460,2022-10-07
22879,293564,2022-10-07
22880,293713,2022-10-08
22882,259702,2022-10-08
22885,256193,2022-10-08
22887,292924,2022-10-08
22890,256539,2022-10-08
22891,266402,2022-10-08
22892,289910,2022-10-08
22893,280814,2022-10-08
22895,293005,2022-10-08
22896,293879,2022-10-08
22897,292955,2022-10-08
22899,263076,2022-10-09
22900,287158,2022-10-09
22901,270175,2022-10-09
22910,283887,2022-10-09
22911,293965,2022-10-09
22912,293067,2022-10-09
22913,266455,2022-10-09
22914,284633,2022-10-10
22915,294009,2022-10-10
22917,294020,2022-10-10
22918,293962,2022-10-10
22919,280850,2022-10-10
22921,293858,2022-10-10
22923,255765,2022-10-10
22925,259965,2022-10-10
22926,294006,2022-10-10
22927,284415,2022-10-10
22928,279404,2022-10-10
22929,293951,2022-10-10
22930,294132,2022-10-10
22932,289827,2022-10-10
22933,289798,2022-10-10
22934,294163,2022-10-10
22935,294185,2022-10-10
22936,294193,2022-10-11
22944,257630,2022-10-11
22948,294227,2022-10-11
22949,290226,2022-10-11
22950,288021,2022-10-11
22951,293894,2022-10-11
22952,277410,2022-10-11
22953,294259,2022-10-11
22954,269984,2022-10-11
22956,294273,2022-10-11
22957,278995,2022-10-11
22958,293324,2022-10-11
22959,279562,2022-10-11
22960,293504,2022-10-11
22961,292475,2022-10-11
22962,266894,2022-10-12
22963,292048,2022-10-12
22964,291498,2022-10-12
22966,270517,2022-10-12
22967,285044,2022-10-12
22968,281074,2022-10-12
22969,294343,2022-10-12
22970,291061,2022-10-12
22971,294353,2022-10-12
22983,294286,2022-10-12
22985,280897,2022-10-12
22987,293541,2022-10-12
22990,277562,2022-10-12
22991,270616,2022-10-13
22992,293859,2022-10-13
22993,263483,2022-10-13
22995,294338,2022-10-13
22996,284954,2022-10-13
22997,294227,2022-10-13
23003,260173,2022-10-13
23005,290487,2022-10-13
23006,294113,2022-10-13
23009,294590,2022-10-13
23012,281196,2022-10-13
23013,266616,2022-10-13
23015,294629,2022-10-14
23016,293843,2022-10-14
23017,293303,2022-10-14
23018,293592,2022-10-14
23025,260465,2022-10-14
23026,294678,2022-10-14
23027,289630,2022-10-14
23030,265848,2022-10-14
23031,270811,2022-10-14
23033,290719,2022-10-14
23034,277353,2022-10-14
23036,294792,2022-10-15
23045,288948,2022-10-15
23048,275786,2022-10-15
23049,280689,2022-10-15
23052,263783,2022-10-15
23053,277953,2022-10-15
23054,275570,2022-10-16
23057,294560,2022-10-16
23060,281753,2022-10-16
23062,281769,2022-10-16
23064,292139,2022-10-16
23065,294979,2022-10-16
23066,279508,2022-10-16
23067,275463,2022-10-17
23068,293955,2022-10-17
23071,294429,2022-10-17
23075,290945,2022-10-17
23076,294907,2022-10-17
23077,292499,2022-10-17
23078,281796,2022-10-17
23080,294936,2022-10-17
23081,294949,2022-10-17
23082,263913,2022-10-17
23083,294203,2022-10-17
23088,289244,2022-10-18
23089,294648,2022-10-18
23092,257384,2022-10-18
23096,295088,2022-10-18
23097,293539,2022-10-18
23098,294783,2022-10-18
23099,293542,2022-10-18
23100,294682,2022-10-18
23101,286884,2022-10-18
23102,294674,2022-10-18
23103,295214,2022-10-18
23104,286826,2022-10-18
23105,284512,2022-10-18
23106,295256,2022-10-19
23107,295106,2022-10-19
23108,291177,2022-10-19
23109,291165,2022-10-19
23110,294208,2022-10-19
23111,295273,2022-10-19
23116,295288,2022-10-19
23117,294694,2022-10-19
23118,287143,2022-10-19
23119,290444,2022-10-19
23122,293976,2022-10-19
23124,289823,2022-10-19
23126,295355,2022-10-19
23128,268045,2022-10-20
23130,258119,2022-10-20
23135,291250,2022-10-20
23137,275445,2022-10-20
23138,275215,2022-10-20
23141,278509,2022-10-20
23142,291088,2022-10-20
23144,274836,2022-10-20
23145,289686,2022-10-20
23146,279735,2022-10-20
23147,289049,2022-10-20
23148,278055,2022-10-20
23150,270103,2022-10-20
23151,270824,2022-10-20
23152,295497,2022-10-20
23153,295506,2022-10-20
23158,295526,2022-10-21
23161,295550,2022-10-21
23165,287478,2022-10-21
23168,278788,2022-10-21
23171,268857,2022-10-21
23172,279178,2022-10-21
23175,295625,2022-10-21
23179,295653,2022-10-22
23180,295655,2022-10-22
23189,285915,2022-10-22
23190,295684,2022-10-22
23192,280372,2022-10-22
23193,280496,2022-10-22
23194,291728,2022-10-22
23195,294948,2022-10-22
23196,295578,2022-10-22
23197,290746,2022-10-22
23198,275766,2022-10-22
23200,291321,2022-10-23
23201,295781,2022-10-23
23202,295796,2022-10-23
23203,295803,2022-10-23
23208,295859,2022-10-23
23209,295863,2022-10-23
23210,295865,2022-10-23
23211,295865,2022-10-23
23213,289601,2022-10-24
23217,284180,2022-10-24
23218,291349,2022-10-24
23219,295941,2022-10-24
23220,258161,2022-10-24
23221,292720,2022-10-24
23222,295829,2022-10-24
23223,295972,2022-10-24
23224,289769,2022-10-24
23225,282532,2022-10-24
23226,269660,2022-10-24
23227,295929,2022-10-24
23229,287926,2022-10-24
23231,296051,2022-10-25
23232,274904,2022-10-25
23239,295949,2022-10-25
23240,288003,2022-10-25
23242,296124,2022-10-25
23246,296094,2022-10-25
23248,291824,2022-10-25
23249,291945,2022-10-25
23250,267195,2022-10-25
23251,296160,2022-10-25
23253,295890,2022-10-26
23255,283854,2022-10-26
23261,261491,2022-10-26
23265,262569,2022-10-26
23266,286834,2022-10-26
23267,296254,2022-10-26
23268,265130,2022-10-26
23269,282692,2022-10-26
23270,287436,2022-10-26
23271,295817,2022-10-26
23273,271950,2022-10-26
23274,282720,2022-10-26
23275,296033,2022-10-26
23277,266577,2022-10-26
23278,296290,2022-10-26
23280,296402,2022-10-27
23282,273951,2022-10-27
23284,296461,2022-10-27
23285,296426,2022-10-27
23286,265110,2022-10-27
23287,266366,2022-10-27
23288,296396,2022-10-28
23289,295526,2022-10-28
23290,263825,2022-10-28
23294,258337,2022-10-28
23303,291306,2022-10-28
23305,294189,2022-10-28
23306,296291,2022-10-28
23307,296388,2022-10-28
23309,296593,2022-10-28
23310,296578,2022-10-28
23311,292447,2022-10-29
23312,296252,2022-10-29
23316,291412,2022-10-29
23317,296644,2022-10-29
23318,296732,2022-10-29
23320,295823,2022-10-29
23321,296766,2022-10-29
23322,294859,2022-10-29
23323,292593,2022-10-29
23324,287916,2022-10-29
23325,296786,2022-10-29
23326,296709,2022-10-30
23331,296863,2022-10-30
23332,296869,2022-10-30
23333,296865,2022-10-30
23334,280345,2022-10-30
23335,296836,2022-10-30
23336,265906,2022-10-30
23337,296813,2022-10-30
23338,296911,2022-10-30
23339,288793,2022-10-30
23340,288950,2022-10-30
23341,288637,2022-10-30
23343,296812,2022-10-31
23344,294131,2022-10-31
23346,293600,2022-10-31
23347,296613,2022-10-31
23348,282158,2022-10-31
23351,296564,2022-10-31
23356,287975,2022-11-01
23361,272157,2022-11-01
23362,292818,2022-11-01
23363,292819,2022-11-01
23364,265519,2022-11-01
23365,292901,2022-11-02
23366,261608,2022-11-02
23376,270179,2022-11-03
23380,290843,2022-11-03
23381,275158,2022-11-03
23382,293126,2022-11-03
23383,265176,2022-11-04
23384,278853,2022-11-04
23393,269570,2022-11-04
23397,255864,2022-11-05
23401,283357,2022-11-05
23404,265966,2022-11-05
23406,270478,2022-11-05
23408,293425,2022-11-05
23409,283456,2022-11-05
23411,265878,2022-11-05
23412,269771,2022-11-06
23415,266001,2022-11-06
23416,289609,2022-11-06
23417,289526,2022-11-06
23422,280324,2022-11-06
23423,293207,2022-11-06
23424,293497,2022-11-06
23426,293579,2022-11-06
23431,278789,2022-11-07
23432,269908,2022-11-07
23436,274791,2022-11-07
23437,276932,2022-11-07
23439,274460,2022-11-07
23442,275463,2022-11-08
23444,284241,2022-11-08
23446,256193,2022-11-08
23449,256539,2022-11-08
23451,266402,2022-11-08
23457,287158,2022-11-09
23458,263076,2022-11-09
23459,292061,2022-11-09
23460,270175,2022-11-09
23462,284528,2022-11-09
23471,283887,2022-11-09
23472,284512,2022-11-09
23473,266455,2022-11-09
23474,284633,2022-11-10
23476,294020,2022-11-10
23477,280850,2022-11-10
23478,255765,2022-11-10
23481,259965,2022-11-10
23482,284415,2022-11-10
23483,294132,2022-11-10
23485,289798,2022-11-10
23489,257630,2022-11-11
23491,290226,2022-11-11
23492,277410,2022-11-11
23494,269984,2022-11-11
23496,266894,2022-11-12
23497,291498,2022-11-12
23498,270517,2022-11-12
23499,285044,2022-11-12
23500,294343,2022-11-12
23501,291061,2022-11-12
23508,280897,2022-11-12
23511,288435,2022-11-12
23512,270616,2022-11-13
23513,263483,2022-11-13
23520,292931,2022-11-13
23521,290487,2022-11-13
23522,294113,2022-11-13
23523,286672,2022-11-13
23525,294590,2022-11-13
23526,281196,2022-11-13
23528,294629,2022-11-14
23534,260465,2022-11-14
23535,292564,2022-11-14
23536,289827,2022-11-14
23538,265848,2022-11-14
23541,277353,2022-11-14
23549,292931,2022-11-15
23553,275786,2022-11-15
23554,280689,2022-11-15
23556,290719,2022-11-15
23559,275570,2022-11-16
23563,294560,2022-11-16
23569,281753,2022-11-16
23580,290945,2022-11-17
23582,294907,2022-11-17
23583,281796,2022-11-17
23585,294936,2022-11-17
23590,289244,2022-11-18
23595,295088,2022-11-18
23598,286826,2022-11-18
23599,293542,2022-11-18
23600,294682,2022-11-18
23601,286884,2022-11-18
23606,270824,2022-11-18
23608,291177,2022-11-19
23609,291165,2022-11-19
23610,295273,2022-11-19
23629,268045,2022-11-20
23638,291250,2022-11-20
23645,289686,2022-11-20
23646,278055,2022-11-20
23670,287478,2022-11-21
23671,289769,2022-11-21
23674,291512,2022-11-21
23678,292691,2022-11-21
23682,278788,2022-11-21
23693,273876,2022-11-21
23709,268857,2022-11-21
23710,296659,2022-11-21
23716,283041,2022-11-21
23718,265120,2022-11-21
23722,281034,2022-11-21
23729,258774,2022-11-21
23742,283691,2022-11-21
23751,272596,2022-11-21
23775,263783,2022-11-21
23787,259756,2022-11-21
23794,284191,2022-11-22
23798,295567,2022-11-22
23806,292484,2022-11-22
23814,292106,2022-11-22
23831,294213,2022-11-22
23837,263338,2022-11-22
23838,273303,2022-11-22
23873,288719,2022-11-22
23879,290084,2022-11-22
23887,288968,2022-11-22
23902,284147,2022-11-22
23906,292623,2022-11-22
23911,291975,2022-11-22
23918,280372,2022-11-22
23923,280662,2022-11-22
23924,293333,2022-11-22
23943,256779,2022-11-22
23953,278694,2022-11-22
23960,289814,2022-11-22
23961,294741,2022-11-22
23962,292657,2022-11-22
23964,294975,2022-11-22
23967,296173,2022-11-22
23970,295756,2022-11-22
23973,290746,2022-11-22
23974,295578,2022-11-22
23981,287001,2022-11-22
24009,294622,2022-11-23
24018,280409,2022-11-23
24033,282507,2022-11-23
24044,285006,2022-11-23
24055,294061,2022-11-23
24056,255282,2022-11-23
24058,283852,2022-11-23
24060,265758,2022-11-23
24070,289630,2022-11-23
24076,267765,2022-11-23
24086,291183,2022-11-23
24090,291405,2022-11-23
24093,296705,2022-11-23
24095,296706,2022-11-23
24099,288708,2022-11-23
24100,281695,2022-11-23
24114,278461,2022-11-23
24118,291824,2022-11-23
24119,284513,2022-11-23
24151,284387,2022-11-23
24167,275189,2022-11-24
24169,268799,2022-11-24
24182,292413,2022-11-24
24184,291528,2022-11-24
24207,275302,2022-11-24
24208,284180,2022-11-24
24245,286802,2022-11-24
24252,272444,2022-11-24
24268,267855,2022-11-24
24272,271872,2022-11-24
24280,290487,2022-11-24
24281,296311,2022-11-24
24286,264485,2022-11-24
24288,269660,2022-11-24
24291,285524,2022-11-24
24292,295929,2022-11-24
24303,275754,2022-11-24
24312,287926,2022-11-24
24328,285749,2022-11-24
24333,296810,2022-11-25
24342,296315,2022-11-25
24354,277403,2022-11-25
24356,269452,2022-11-25
24358,286739,2022-11-25
24361,274904,2022-11-25
24403,296473,2022-11-25
24408,283887,2022-11-25
24412,288003,2022-11-25
24420,293805,2022-11-25
24422,275126,2022-11-25
24437,276160,2022-11-25
24449,296613,2022-11-25
24460,293682,2022-11-25
24464,296892,2022-11-25
24467,255827,2022-11-25
24471,290095,2022-11-25
24475,296094,2022-11-25
24479,294020,2022-11-25
24480,290504,2022-11-25
24488,263886,2022-11-25
24493,272186,2022-11-25
24498,290984,2022-11-25
24503,267195,2022-11-25
24504,275444,2022-11-25
24520,281216,2022-11-25
24527,296690,2022-11-26
24531,274780,2022-11-26
24534,262073,2022-11-26
24540,278940,2022-11-26
24571,283854,2022-11-26
24600,261491,2022-11-26
24626,271257,2022-11-26
24644,262569,2022-11-26
24650,286834,2022-11-26
24654,258201,2022-11-26
24656,262843,2022-11-26
24665,278226,2022-11-26
24669,265130,2022-11-26
24686,275506,2022-11-26
24691,292350,2022-11-26
24693,288558,2022-11-26
24696,258933,2022-11-26
24710,282418,2022-11-26
24714,271950,2022-11-26
24715,274532,2022-11-26
24720,292634,2022-11-26
24721,274964,2022-11-26
24725,283206,2022-11-26
24726,292449,2022-11-26
24729,282720,2022-11-26
24740,296033,2022-11-26
24772,281022,2022-11-27
24806,293880,2022-11-27
24851,294560,2022-11-27
24867,266548,2022-11-27
24872,292001,2022-11-27
24887,272123,2022-11-27
24895,284856,2022-11-27
24896,291551,2022-11-27
24897,292006,2022-11-27
24926,292923,2022-11-27
24937,269373,2022-11-27
24955,290703,2022-11-27
24966,283133,2022-11-27
24976,284584,2022-11-27
24991,295007,2022-11-27
25004,259789,2022-11-27
25044,265110,2022-11-27
25045,266366,2022-11-27
25057,288584,2022-11-27
25062,291804,2022-11-27
25072,290148,2022-11-27
25075,288621,2022-11-27
25085,261895,2022-11-27
25086,264079,2022-11-27
25141,289796,2022-11-28
25144,284685,2022-11-28
25161,257318,2022-11-28
25170,294776,2022-11-28
25175,292643,2022-11-28
25187,263825,2022-11-28
25198,279718,2022-11-28
25200,296461,2022-11-28
25206,278496,2022-11-28
25208,268689,2022-11-28
25212,291990,2022-11-28
25222,293259,2022-11-28
25225,294590,2022-11-28
25294,289260,2022-11-28
25314,258337,2022-11-28
25336,270339,2022-11-28
25361,275445,2022-11-28
25365,265718,2022-11-28
25367,258495,2022-11-28
25373,287858,2022-11-28
25387,263894,2022-11-28
25408,296146,2022-11-28
25419,279099,2022-11-28
25431,294189,2022-11-28
25432,292646,2022-11-28
25445,282854,2022-11-28
25464,273351,2022-11-28
25465,279061,2022-11-28
25477,265076,2022-11-28
25478,282036,2022-11-28
25490,281551,2022-11-28
25563,263138,2022-11-28
25579,273453,2022-11-28
25582,291586,2022-11-28
25589,295455,2022-11-28
25598,296578,2022-11-28
25602,261407,2022-11-28
25613,292447,2022-11-29
25623,289601,2022-11-29
25741,292403,2022-11-29
25752,296732,2022-11-29
25761,296766,2022-11-29
25766,292593,2022-11-29
25771,287916,2022-11-29
25773,292075,2022-11-29
25776,291474,2022-11-29
25791,289081,2022-11-29
25795,275430,2022-11-29
25796,295419,2022-11-29
25797,279508,2022-11-29
25801,263008,2022-11-30
25807,296709,2022-11-30
25808,269293,2022-11-30
25818,296812,2022-11-30
25878,275669,2022-11-30
25880,290737,2022-11-30
25886,275786,2022-11-30
25888,274166,2022-11-30
25889,294319,2022-11-30
25892,277353,2022-11-30
25893,282288,2022-11-30
25894,296863,2022-11-30
25897,296402,2022-11-30
25910,286273,2022-11-30
25911,296564,2022-11-30
25913,296813,2022-11-30
25914,264723,2022-11-30
25934,288793,2022-11-30
25940,288950,2022-11-30
25944,263677,2022-12-01
25947,294314,2022-12-01
25953,269323,2022-12-01
25954,273960,2022-12-01
25958,275045,2022-12-01
25968,293898,2022-12-01
25970,255344,2022-12-01
25971,255207,2022-12-01
25972,255267,2022-12-01
25973,255269,2022-12-01
25976,255318,2022-12-01
25978,255343,2022-12-01
25981,261132,2022-12-01
25985,255277,2022-12-01
25986,255357,2022-12-01
25989,255298,2022-12-01
25990,255332,2022-12-01
25991,255349,2022-12-01
25992,255275,2022-12-01
25993,255312,2022-12-01
25996,255265,2022-12-01
26000,255220,2022-12-01
26002,255218,2022-12-01
